"type","text","year_built","beds","baths","baths_full","baths_half","garage","lot_sqft","sqft","stories","lastSoldPrice","soldOn","listPrice","status"
"multi_family","Wonderful, brick 2-unit property sitting on a large, fenced city lot. Renovated around 2012 and used as rental property since that point. Great opportunity to use as rental property or to fix and flip. Plenty of parking in the parking pad in the backyard or the street in front of the building. Conveniently located near food, shopping, and schools.","1923","4","2","2",,,"3485",,,"126500","2008-07-25","140000","for_sale"
"condos","Welcome home to this outstanding top-floor condo located in the premier Lincoln Park/ DePaul area. Nestled within a well-maintained building.This condo has a stylish interior with granite kitchen counter tops, stainless steel appliances and subway tile backsplash creating a comfortable and usable space. Once you step inside you are greeted by the warmth of the hardwood flooring that flows throughout the entire home with large windows that bring so much light into the living space. The property is freshly painted and embodies the true essence of Lincoln Park charm, providing a perfect spot to come home and unwind from work. Ample amount of closet space throughout the unit as well as a large storage room that is private to this specific unit. In the area parking is easy near by with permit parking available. This location is outstanding just walking distance to the el station, nearby parks, shops and restaurants and an arms reach from DePaul. Don't miss out on your opportunity to call this rare property your own.","1932","1","1","1",,,,,"3","190000","2022-08-31","245000","for_sale"
"single_family","GREAT 3 BEDROOM 2 BATH RAISED RANCH IN PRIME GARFIELD RIDGE NEIGHBORHOOD OF CHICAGO! PERFECT STARTER HOME WITH SOME UPDATES AND HUGE OPEN BASEMENT TO FINISH AS YOU WISH! ROOF, FURNACE, AND AC, ARE ALL LESS THAN 10 YEARS OLD AND THE HARDWOOD FLOORS HAVE JUST BEEN REFINISHED. FRESHLY PAINTED THROUGHOUT INCLUDING ALL THE TRIM AND DOORS! PROPERTY IS BEING OFFERED AS-IS. FANTASTIC LOCATION CLOSE TO SCHOOLS, PARKS, SHOPPING, RESTAURANTS, ENTERTAINMENT, AND TRANSPORTATION! EASY GO-AND-SHOW SO DO NOT MISS OUT! SCHEDULE YOUR APPOINTMENT TODAY!","1956","3","2","2",,"2","3990","1007",,"230000","2017-05-22","299900","for_sale"
"single_family","Newer Roof:Furnace; AC. has h.wood floors thru out. This one will Sell Fast!!!","1950","3","3","2","1","2","4687","1320","1","145000","2014-04-02","269000","for_sale"
"condos","HIGHEST AND BEST BY 2pm Sunday 4/14 Beautiful 2 Bed/2 1/2 Bath condo with a split floor plan in a boutique elevator building. Each bedroom is ensuite with a bathroom. Bonus - a half for guests. Kitchen features stainless steel appliances, cherry cabinets, and granite counter tops. Natural stone bathrooms. Luxury master bath has dual vanity and separate shower and tub. Hardwood floors throughout. Brand new washer and water heater. Heated garage parking space included in the price. This unit has been freshly painted. Direct access to a beautiful outside deck... great for dining and entertaining. The West Loop Park Park 1 block away. Award-winning Skinner School! Tennis and basketball courts nearby. Steps to park, L , restaurants, and shopping. Welcome home!!!","2008","2","3","2","1","1",,,"6","392500","2018-07-06","419000","for_sale"
"single_family","1448 N Lake Shore Dr is a prestigious cooperative building in the heart of the Historic Gold Coast neighborhood. The cooperative was completed in 1927 and designed by the prominent architects, Childs & Smith. They claimed as inspiration for 1448 the Chateau de Blois. The exterior is faced in Bedford stone and brick while the spectacular lobby is adorned with faience French tile floors, oak paneling, and a hand-painted ceiling. The foyer of apartment 1A still showcases the same original well-preserved faience tile floor. Step up from the foyer into this raised first-floor apartment with lovely views of the front garden and Lake Michigan. The home features 11-foot high ceilings, oak hardwood floors, crown molding, an original fireplace mantle, and grand windows to let in sunlight. The kitchen boasts high-end appliances and a charming butler's pantry separating the dining room and kitchen with extra storage and a wine refrigerator. The primary bedroom is ample in size with an en-suite bathroom and two closets. The second bedroom features built-in shelving and a queen-sized Murphy bed as well as in unit washer/dryer. A large storage locker will transfer with the home. Pet-friendly building with leased parking available right next door on 1440 N. LSD. Full-service amenities building. The building has completed a list of substantial capital improvement projects. Please contact the listing agent for details.","1927","2","2","1","1",,,,,,,"459000","for_sale"
"condos","This sunny 1, 550 sq. ft. 2 bedroom/2bath residence in Astor Villa, an exclusive, 21-story boutique building located on tree-lined Astor. This high floor units windows frame east views of the street's late-19th century mansions, with glimpses north into Lincoln Park and south into the Gold Coast, while the west-facing bedroom wing faces the sunsets. This home features hardwood floors throughout, upgraded Hunter Douglas remote controlled blinds, and newer finishes. The large LR/DR combo offers space for the largest of furnishings, and the kitchen, which is partially open to the LR features all SS appliances & granite counter tops. The primary BR has an en-suite bath with a large WIC, double sinks, and a separate shower. The 2nd bed is a generous 13x13, and the updated hall bath complete the level. This premiere building has an on-site, live-in engineer, 24/7 doorman and new rooftop deck; and a fitness and hospitality room. Assigned heated garage spot included along with one storage locker. Estate Sale - Sold As-Is. Rider must be attached to all offers.","1974","2","2","2",,"1",,"1550","21","500000","2009-11-06","435000","for_sale"
"single_family","Rich in scale, history and presentation, this prewar duplex penthouse in the Gold Coast is in a real estate echelon all its own. Perched atop the luxe co-op residences at 1500 N. Lake Shore Dr., encompassing the entire 24th and 25th floors overlooking Lake Michigan, this spectacular residence boasts 8, 000 sq ft of interior living space and 5, 000 sq ft of private outdoor space, including a massive, east-facing terrace with a lawn, manicured gardens, a Roman fountain, and fabulous city and lake views. The building itself is a Chicago institution. Built in 1927 and designed by New York architect Rosario Candela with Chicago firm McNally & Quinn, the building has been home to many prominent Chicago families over the years. The penthouse, however, was built especially for the building's original owner, and has rarely changed hands in the last century. World-class, artisan details like stained glass windows, stone friezes, hand-carved wood doors, and original bronze hardware are found throughout, beginning with a private entry foyer that connects to a 39'-long, walnut-paneled gallery hall with vaulted, hand-frescoed ceilings. The living and entertaining footprint on the main level features a formal dining room, a showpiece living room, a handsome bar/lounge, two offices, a modern chef's kitchen, and three amazing terraces. The living room stuns with 20'-high, coffered ceilings, and a stone fireplace, and affords access to both the yard and the north terrace. The kitchen flaunts custom cabinetry, professional grade appliances, a marble-topped island and counters, and an informal dining area. Four of the home's bedrooms currently live on the main level as well, each with its own unique footprint and architectural details. There's also a spacious, lake-facing room with its own private patio with lounge and fire pit, two generous closets, and a custom, marble-clad en-suite bath that could serve as a stunning primary suite or an epic family room. The home's original limestone staircases have been beautifully preserved, and lead to the second level via three access points. Here, a sixth en-suite bedroom, a sauna room, and more flexible space reside. Plus, there's a partial third floor with a game room/bar and additional storage spaces. White-glove building amenities include a full-time door staff, an on-site manager, and a live-in engineer. This property includes valet parking and pets are welcome. With pedigree and proximity to Lincoln Park, the lakefront, and the best of Chicago's first-class dining and shopping, the penthouse at 1500 N. Lake Shore Dr. is uncompromising, luxury living at its finest.","1927","6","7","6","1","2",,"8000",,"2600000","2017-12-11","8500000","for_sale"
"single_family","You've got to see this excellent buy-in neighborhood of much higher priced homes. Brick ranch, Immaculate condition. inside and out. Large living room with beautiful refinished floors Updated kitchen with appliances. Stretch out in two bedrooms with big closets, updated bath. Full finished basement.Central heat and air. Deck off of rear of home. Large yard with storage shed. Good schools nearby Parks and expressways.","1954","2","1","1",,,"3750","900","1","255000","2004-07-14","349900","for_sale"
"multi_family","INCREDIBLE OPPORTUNITY TO OWN AND INVEST THIS BRICK 4-FLAT BUILDING LOCATED IN ROGER PARK, ONLY STEPS AWAY FROM WARREN PARK GOLF COURSE AND DOG RUN PATH EACH UNIT FEATURES 3 BED/1 BATH & HUGE BASEMENT SPACE FOR INDIVIDUAL LAUNDRY & INSTALLED HOOKUP, UTILITIES, STORAGE FOR EACH UNIT INTERIOR WERE PARTIALLY UPDATED SINCE THE FAMILY ACQUIRED AND LIVING IN SOLELY, NEVER RENTED THE BUILDING HAS 2013 NEW ROOF, 2015 ALL NEW WINDOWS, AND EQUIPED WITH ALL NEW ELECTRIC PANNELS & WIRING. SOME ARE 2021 NEWER WATER HEATERS & A/C, FURNANCE 4 PARKING PLACES (OR 8 PARKING IF TANDEM) IN REAR YARD CLOSE TO RESTAURANT, SHOPPING, 1.5 MILES TO LOYOLA UNIVERSITY SOLD AS IS . GREAT POTENTIAL, DO NOT MISSED.","1953","12","4","4",,,,,,,,"629900","for_sale"
"condos","Welcome to this exceptional 2-bedroom, 2-bathroom Bucktown penthouse condo! As you enter, you're greeted by an airy, sun-filled floor plan with soaring 12-foot ceilings, beautiful hardwood floors, a surround sound speaker system with dual zones, a cozy gas fireplace, and a private Juliet balcony. The kitchen is built for entertaining with a large island, modern fixtures, plenty of cabinet space, and newer stainless steel appliances (stove/oven, dishwasher, refrigerator replaced in 2020). The primary bedroom suite features a spacious en-suite bathroom with a shower and soaking tub, and a private balcony perfect for enjoying a morning cup of coffee. One of the highlights of this property is undoubtedly the massive, private roof deck, renovated in the summer of 2020; this space offers incredible city views. Located in the heart of Bucktown, this condo puts you within arm's reach of the neighborhood's best attractions, including trendy restaurants, boutique shops, convenient transportation options, and more!","2003","2","2","2",,,,"1300","3","525000","2022-10-04","569900","for_sale"
"townhomes","Watch 4k drone walk thru video to walk entire space!  3 bed - 3 full bath with attached 2 car garage in Willow Court.  This home has coveted s/e window exposures with light all day.  New Kitchen (2020), New Baths (2019), Furnace/AC (2022), water heater (2017), Fridge (2013), Stove (2019), Microwave (2010), Dishwasher (2023), Washer/Dryer (2015) - everything is ready to go ... no work needed.  First floor - full bedroom with floor to ceiling window in the bedroom. Beautiful marble entry, new full bath and attached 2 car garage.  The second floor has a full open floor plan with 10ft s/e windows with sun all day. Full dining area with gas fireplace - room for large sectional - open renovated kitchen with newer appliance, seating for 4 at the island, dry bar with wine fridge and great west facing grill deck.  Third floor has master bedroom with huge s/e windows overlooking trees, walk in closet and newer bathroom with large walk-in shower.  The second bedroom on the west side of the home with another renovated full bathroom.  The top floor has an office niche (or bar to the roof deck) and huge roof top deck with tree top views and water and gas line.  Pulaski school district, next to 606 walking trail, 1/2 block from everything on Damen and 1 block to park and dog park.  Everything you would want to live by in the best spot in Bucktown. Rentals allowed","1999","3","3","3",,"2",,,"4","750000","2020-07-10","885000","for_sale"
"condos","Discover the best value in urban living with this stylish 2-bedroom, 2-bathroom condo nestled in the vibrant neighborhood of Bucktown. Location is everything, and this residence boasts a prime spot within reach of all the neighborhood has to offer. Step inside to discover a meticulously maintained kitchen and bathrooms, featuring stainless steel appliances and a spacious layout. Enjoy the convenience of a separate pantry, island eating area, and in-unit washer/dryer, enhancing the modern living experience. Closet organizers, a cozy fireplace, and a private deck provide added comfort and relaxation. Hardwood floors flow throughout the open floorplan, leading to a defined dining area ideal for entertaining. Included with this unit is a parking spot, ensuring added convenience in this bustling neighborhood. Just steps away, you'll find an array of exceptional restaurants, bars, and shopping destinations along North, Milwaukee, and Damen avenues. Location, location, location! Don't miss out on the best value in Bucktown living! Pictures are from prior tenant.",,"2","2","2",,,,"1300","3","295000","2010-06-01","425000","for_sale"
"single_family","Welcome home to this charming Galewood, two story brick gem with great space inside and out!  Throughout the house, you'll be impressed with this home's traditional features including hardwood floors, art glass windows, butler's pantry and wood burning fireplace, along with desirable updates including large sunporch/family room and air conditioning.   The open stair with wrought iron railing lead you to the second floor where 3 bedrooms, full bath and outdoor deck await you.  The lower level hosts a large finished recreation room, full bath, laundry room, tool bench and a lot of storage!  Featured on Galewood's Garden Walk, the backyard is a rare find, complete with perennial gardens, plumbed-in gas grill, flagstone patio for out door dining and private pond.","1936","3","3","2","1","2","3660","1590","2","405000","2006-06-30","449000","for_sale"
"condos","Welcome to the epitome of urban luxury living in the heart of Chicago's vibrant downtown. Just a stone's throw away from iconic cultural landmarks like the Field Museum, Planetarium, Abbot Oceanarium, and the renowned Chicago Bear Soldier Field and Navy Pier. This meticulously freshly painted, designed 2-bedroom, 2-bath condominium offers new hardwood floors, new washer and dryer, new vanity mirrors etc.. The open-concept kitchen living/dining room provides elegance, and breathtaking views, in the beauty of the Windy City from the comfort of your own living space. Gaze out over Lake Michigan, the shimmering skyline, and the tranquil waters of the nearby Lakefront Trail. This downtown luxury condo presents an unparalleled opportunity to experience the best of city living while relishing the tranquility and elegance of this stunning residence. Don't miss your chance to call this exquisite property your home and immerse yourself in the cultural richness and excitement of downtown Chicago.","2008","2","2","2",,"1",,"1238","53","577500","2010-05-03","649000","for_sale"
"multi_family","Welcome to this exceptional Park Manor property, boasting a rarely available brick 2-flat with a bonus related living 2-bedroom, 1-bathroom unit in the basement space. Both modern apartments feature oakwood floors, with kitchens and bathrooms tastefully remodeled in 2016. Enjoy the enclosed rear sun porch, providing a cozy retreat for relaxation. Rest easy knowing that the property boasts a city-certified newer rear porch, ensuring safety and compliance. Additional amenities include a 2-car garage, individual heat, and hot water tanks for each unit. The first-floor unit is currently vacant, presenting an excellent opportunity for owner occupancy or to welcome new tenants. Enhancing both security and curb appeal, the property features a wrought iron fence at the front entry and a rear fence for privacy. Priced to sell, this property is easy to show and won't last long on the market. Seize this rare opportunity to own a piece of prime Park Manor real estate!","1911","6","3","3",,"2","3750",,,"132000","2017-07-27","189900","for_sale"
"condos","Phenomenal opportunity in fabulous River North location! This one of a kind condo has all the space and exposure you have been looking for! A wonderful space in the heart of it all! Huge rooms, high ceilings, and a great floor plan. Stone fireplace. Massive kitchen with island and very large bar. Lower level with additional space including built in desk area with granite counters/table top. Updates include new furnace, new ac and new hot water tank. The unit can be accessed through the building or has it's own private entrance at 422 W Grand Ave. Extraordinary location near the East Bank Club, shopping and restaurants. An incredible unit! Cook county assessor website reflects property is a commercial condominium. Buyer to confirm all zoning and property use information. Listing broker and seller make no representations to zoning and use of property.","1891","0","3","2","1","2",,,"5","1170000","2000-07-20","689900","for_sale"
"condos","Beautiful remodeled, light filled, move in ready condo. Gorgeous hardwood floors. Modern updated kitchen with Granite Counters, Stainless Steel Appliances, 36 cabinets and Stylish tile backsplash!! Updated baths, loads of closet space and Laundry in unit! All brick building. Storage on site in building 3404. 2 Blocks from the Brown Line and Kimball bus stops close by.","1915","2","2","2",,,,"850","3","130000","2017-08-31","195000","for_sale"
"condos","Prepare to be wowed! This stunning 3BR, 2BTH home combines timeless charm and modern aesthetic. It also offers over 1, 800 square feet of living space, very generous rooms sizes, an open layout and lots of original detail including crown molding, elegant vaulted barrel ceiling in the main hallway, original butler's pantry and built-in book cases everywhere. Sitting on a lovely tree-lined street, just one block from the lakefront and Foster Beach, the location can't be beat! Steps to everything, including the red line Arglye or Berwyn stops, Lake Shore Drive, 147 express bus to downtown, Tweet, Big Chicks, Mariano's, Jewel Osco, and only minutes to the Argyle Asian Food District and all the shops and bars along Clark Street in Andersonville as well. This home has been impeccably maintained. Very large foyer opens up to a spacious and light-filled living room with fireplace and adjacent sunroom. An oversized dining room that will fit any sized table adjoins the gracious living room with a butler's pantry conveniently situated between the kitchen and dining room for extra storage and perfect for entertaining. The kitchen features all high-end Bosch stainless appliances including double ovens, built-in 5-burner stovetop, and new dishwasher (2022), in addition to a built-in wine fridge, extra-deep stainless-steel sink, granite countertops and high-end cork flooring. The primary bedroom suite bath features dual sinks, a deep soaking bathtub, new fixtures, updated electric and a Toto Washlet Bidet. Very large 2nd bedroom has two walls of shelving and good closet space. 3rd bedroom is currently used as a home office. This home has central air and heat with Nest Thermostat, in-unit washer and dryer, Custom Hunter Douglas shades in kitchen, bathrooms, and third bedroom. Monthly assessment includes premium cable package + high-speed internet, water, garbage, snow removal and common area cleaning. Entertain outside in shared, cozy outdoor courtyard perfect for summer cocktails or alfresco dining. Ample secured storage for bikes and more. Easy street parking or rental parking options in the area.","1917","3","2","2",,,,"1800","3","390000","2017-11-03","535000","for_sale"
"single_family","Little Village Chicago Centrally located in immediate proximity to a great variety of retail, including restaurants, shops, and local grocery stores, this home will feel much more spacious than it looks, boasting 4 bedrooms and 1.5 bathrooms. The first level features 2 bedrooms, with one currently utilized as an office, a half bathroom combined with laundry facilities, and a spacious eat-in kitchen with plenty of room for a full dining table. Additionally, there's a bonus pantry with bar cabinets. Stainless steel kitchen appliances (Microwave installed in 2024) and a washer and dryer are included for added convenience. Moving to the rear of the home, there's a mudroom that leads you to the stairway to the second level. Upstairs, you'll find ample space, thanks to double-sided dormer additions that create a grand primary bedroom and walk-in closet. There are two more bedrooms on the upper level plus a bonus tandem room currently used for fitness. Dual forced air heating units and window ACs are also included. Finishing with the backyard, it's fully fenced with a nice brick paver patio for outdoor enjoyment.","1915","4","2","1","1","2","3625","1750","2","75000","1999-05-18","315000","for_sale"
"townhomes","Brick townhome located in south shore. Repairs are needed, There's no Kitchen Cabinets or bathroom fixtures in place sold in as is condition . No survey or termite provided. Need proof of funds to accompany all offers. Estate sale allow ample time for Court approval. Cash offers preferred. SHOWINGS ON SUNDAY MAY 12th, 12 noon to 1pm","1964","2","2","1","1",,"450","1177","2",,,"60000","for_sale"
"single_family","This home is ready for your renovation finishing. The house has been framed out for a wonderful floorplan. The first floor has a large living room/dining area, eat-in kitchen, and bath. The second floor has a primary bedroom with full private bathroom, plus 2 bedrooms, and the 2nd floor laundry area. The basement can be finished to fit your style. The framing, rough plumbing, rough HVAC, rough electrical and more have been approved by the City. Architectural plans are available upon request. Close the walls and add your finishes. To be sold in AS IS condition.","1926","4","4","3","1","2","3659","2862","2","145000","2021-10-14","210000","for_sale"
"condos","Affordable condo in Chicago's sought after Norwood Park area. One bedroom unit with spacious room sizes in an elevator building convenient to O'Hare and easy access to expressways. Why rent when you can buy this move in condition condo freshly painted and new carpet. Kitchen expanded and updated since this owner bought. Laundry in the building and storage unit in building. The rooftop has a view of the Chicago Skyline .","1969","1","1","1",,,,"750","6","108000","2006-01-31","140000","for_sale"
"single_family","Gold Coast!! Stunning Red Brick Single Family on Beautiful Tree- Lined Street. Rare Wide lot 26x129. Custom rebuilt, gut rehabbed in 2016 with a Completely Restored Facade. Just under 10, 000 square feet, amazing layout with five outdoor decks and incredible roof top deck with stunning city views. Top floor deck with firepit and 2 grilling stations. Spacious living and formal dining room, chef's dream kitchen with Gaggenau top of the line appliances, marble counters, true primary suite with spa- like bath, his and hers vanities, toilets and huge closets, sitting area with 3 wet bars, smart home automation system thru-out, elevator, custom wine cellar, sauna, excercise room, three laundry rooms, seperate heating system for all levels, radiant heat, media room with 120 dropped own screen and projector, 3 car heated garage and so much more.","1885","6","9","6","3","3","3354",,,"7500000","2017-10-19","7900000","for_sale"
"single_family","Beautiful completely remodeled property. Spacious living room, family sized new kitchen with stainless steel appliances, Smart Gas Range With No-Preheat Air Fry & Convection, new ceramic tile bathrooms, three bedrooms, master with den/home office space, finished lower level with tile flooring and full bath. New windows, electrical, roof and HVAC less than 5 years old. Convenient location on quiet residential street.","1953","3","2","2",,,"3750",,,,,"429900","for_sale"
"condos","Norwood Park. Great location! Move-in condition 2 bedroom, 1 bath, 2nd floor unit in Northwest Point Condominiums. Spacious kitchen with substantial cabinets and counter space, breakfast bar and large pantry. Nice dining area in Kitchen. Updated Bathroom. Newer wood laminate floors thru-out. In unit laundry (New Washer 2022), one car assigned parking spot (5963-P4)assigned storage ( 5963-S4). Private balcony off of Living Room. Grills are allowed. Pet friendly. Walk to Metra station.","2004","2","1","1",,,,"900","3","194000","2021-12-15","219900","for_sale"
"single_family","Must see to appreciate! If you are looking for a home with related living. This brick home is for you. The front portion of the home has a living room, kitchen, 3 bedroom, bath and a unfinished basement. Back of the home has a charming living room with faux fireplace/brick wall, bath and 1bedroom attached. Detached 2 car garage, shed and large backyard. The home is being sold as is.","1966","4","2","2",,"2",,"1040",,,,"220000","for_sale"
"condos","This renovated 3 bedroom, 2 bath Condo is more than just a home; it's a modern sanctuary where style meets comfort. Don't miss the chance to make it yours and experience the ultimate in contemporary living.",,"3","3","2","1","1",,,"3",,,"144900","for_sale"
"condos","Beautiful 3 Bedroom, 2.1 Bath duplex down includes 4 outdoor spaces on a quiet cul-de-sac. Open floor plan kitchen with white cabinets, stainless steel Viking range and GE appliances, hardwood floors throughout the main level and living/dinning/kitchen that walks out to another private outdoor space. Tankless water heater, updated baths in 2020. Beautiful primary suite with walk in closet, whirlpool tub and separate shower. Walkout balcony for your morning coffee. Spacious lower level family room w/walk out patio, 2 bedrooms. Lower level has a full bath. The private 20'x20' private deck above the garage is an entertainers dream. The unit includes 1 garage parking. Dean park with a playground is just a couple doors away. You are only one block off Milwaukee, close to all restaurants and shopping but you will come home to your quiet street.","2003","3","3","2","1","1",,"2100","2","416000","2011-05-06","685000","for_sale"
"single_family","Location!! Location!! Sunny, bright & spacious updated brick ranch in the heart of Big Oaks in Norwood Park! Beautiful open floor plan with hardwood floors throughout the main level. Living room opens to the den or office which was originally a bedroom. If desired, this room could easily be converted back to a 3rd bedroom with just one wall. Dining room boasts built in china cabinet and is open to the updated kitchen with brand new stainless steel appliances, granite countertops and bamboo wood floor. Main floor is freshly painted in neutral tones with crown moldings and all new window blinds! Spacious finished basement with porcelain floor tiles, 2nd full kitchen, full bath and large laundry/storage room with extra storage closets! Recessed and custom lighting throughout. Side drive with 2 car garage, new side garage door and large yard. Extended front cement stoop has newly painted railings and front door trim. New roof on house and garage in 2019, flood control in 2020. Updated exterior front and side doors with storm doors. Furnace, A/C & HWT about 12 years old. Excellent location close to the Blue Line, X-ways, O'Hare Airport, shopping and schools! Walking distance to grocery stores, restaurants, banks, hardware store, hair salons, the bus and train and all types of shopping and entertainment! House is well maintained and in great condition. Being sold as is. Professionally cleaned and move-in ready. A fantastic home in a desirable location!","1954","2","2","2",,"2","4560","2150","1","143000","1993-06-16","419000","for_sale"
"condos","This one-bedroom plus office condominium is located in the  incomparable 'Mews,' Robert Spencer's landmark Prairie School building in the heart of the University of Chicago's campus neighborhood.  This cozy apartment offers untouched vintage elements (hardwood floors, stained wood moldings, rebuilt leaded-glass windows) with modern touches (newly rehabbed luxury bath, in-unit full-sized laundry, updated kitchen).  Private outdoor covered balcony provides a beautiful place to lounge or dine and enjoy views of the vibrant life of this residential campus street.  Strong homeowners association in a premier building.","1914","1","1","1",,,,"850","3","255000","2007-07-16","299000","for_sale"
"condos","Sunday 5/5 OH Cancelled. Triplex, Timber Loft in the Heart of the West Loop. Large windows, Soaring 17+ ft timber ceilings in LR, three levels of living space, open updated kitchen with stainless steel appliances + huge breakfast bar. 2 outdoor spaces, Lower level with separate entrance, patio and full bath. Fireplace, hardwood floors, walk-in closets, additional storage and massive tandem 2 car garage parking included. 24 hr doorman.","1910","2","3","2","1","2",,,"5","522500","2015-08-13","529000","for_sale"
"single_family","Multiple offers received // Highest and best due Sunday April 7th at 5pm // Elegantly renovated 1913 American Foursquare in the tight-knit Ravenswood Manor community. As you arrive at the property, you will be impressed with the unique oversized lot allowing for a sizable front yard, great curb appeal, wonderful sunlight exposure throughout and numerous differentiated outdoor areas including a large front porch. The home has been thoughtfully updated throughout to maximize its character, charm and original features. On the main floor, the living room exudes vintage details like original hardwood floors, trimwork and stained glass windows while the formal dining room features beautiful coffered ceilings with vintage lights, a charming hutch, bench and incredible wooden windows. The kitchen is larger than it may appear and provides excellent storage, marble countertops, inset cabinetry, an eat-in breakfast bar and it flows together perfectly with your rear deck optimal for grilling and outdoor dining overlooking the mature back yard. The main level is complete with an updated powder room. The second level offers two massive bedrooms with walk-in closets, numerous windows, crown molding and one of them has an attached sunroom currently used as a kids play area. There is a sizable third bedroom that also receives great light and is being used as a nursery as well as a very large full bathroom on this level with tons of storage, a soaker tub and a neutral modern aesthetic that complements the vintage details throughout the home. The attic level is a recently completed primary suite with built-ins, knee wall storage closets, a sitting area and a spa-like ensuite bath with a massive stand-in shower. There is a partially finished basement offering a fourth level of living space as well as storage/laundry room. Incredible backyard with green space, tall privacy fences, paver patio and large deck. Tour this beautiful home in person today to experience all the charm and character it has to offer as well as the unbeatable surrounding community!","1913","4","3","2","1","2","3659",,"2","650000","2019-01-04","825000","for_sale"
"multi_family","GREAT INVESTMENT OPPORTUNITY TO OWN A LARGE REHABBED 3 FAT BUILDING! FULLY RENTED WITH GREAT CAP! ALL 3 UNITS REHABBED! NEW PORCH! EXTENCIVELY UPDATED AND REPAIRED ROOF WITH NEW GUTTERS AND DOWNSPOUTS AND NEW SHINGLES! PLUMBING EXTENCIVELY REWORKED INCLUDING NEW CENTRAL STACK! ELECTRIC REPAIRED/REPLACED THROUGHOUT AND PASSED LICENSED INSPECTION! ALL 3 UNITS REHABBED! EACH UNIT HAS 3 BEDROOMS, 1 BATH AND EAT-IN KITCHEN! THE FULL UNFINISHED BASEMENT HAS BEEN REPAINTED AND HAS POSSIBILITY FOR EXPANCION! TENANTS PAY FOR ELECTRIC AND GAS! BUILDING LOCATED IN THE GREAT NORTH PULLMAN NEIGHBORHOOD OF THE CITY! CLOSE TO SHOPPING, TRANSPORTATION, CORLISS HIGH SCHOOL, CHICAGO STATE UNIVERSITY AND THE I-94 EXPRESSWAY! SOLD AS-IS AND SUBJECT TO CITY VIOLATION (97% CURED AND JUST WAITING FOR INSPECTION TO FULLY PASS)","1885","9","3","3",,,"2618",,,"30000","2018-12-04","185000","for_sale"
"condos","Updated 2 bedroom condo with gated parking! Condo features beautiful hardwood flooring and Spacious bedrooms with ample closet space. Kitchen has newer Samsung microwave, stove, dishwasher, a new refrigerator and granite countertops with a versatile island. A spacious deck-just off the kitchen is ideal for entertaining guests. Secured Parking for one vehicle is included. Property is move in ready and would make a great addition to an investors portfolio or owner occupant. Well managed building with great location near to public transportation, Washington Park, shopping and University of Chicago.",,"2","1","1",,,,"870","3","70000","2022-05-05","99000","for_sale"
"single_family","Look no further! This stunning brick ranch home features a side drive and a large living room with a custom-built island and elegant granite countertops. Immaculate hardwood floors lead you through the natural decoration showcasing two generously sized bedrooms and a third bedroom converted into a spacious dining room. Full beautiful finished basement with 2 extra bedrooms and full baths. Abundant closets and 2.5 baths offer convenience. While plenty of oak cabinets provide ample storage space. The property includes a 2.5-car garage with a carport, a patio for outdoor relaxation, and a modern high-efficiency HVAC unit this is a must-see home. Security cameras included. Act fast before it's gone! Contact the listing agent today!","1967","2","3","2","1","2","5000","1176",,"157000","2002-02-01","384900","for_sale"
"condos","Newly renovated two bedroom condo in CHATHAM. 2022 Renovation included updating the electrical and lighting, plumbing, and addition of an IN UNIT WASHER AND DRYER. The condo features glistening hardwood floor throughout and ample closet space. The kitchen features white cabinets and stainless steel appliances with a tile backsplash. The brand new bathroom features a beautiful vanity, light fixture and tub/shower combo. Conveniently located right off 90/94 Dan Ryan Expressway and blocks from the L stop and public transportation. Single family homes line most of this secluded quiet block. The building has just recently redid the roof. Unit is ready for move in. Seller is highly motivated!!","1923","2","1","1",,,,"900","2",,,"95999","for_sale"
"multi_family","In the Heart of Pilsen. Walking Distance to the Mexican Fine Arts Museum, Parks, Restaurants, Grocery Stores and Public Transportation. Below Market Rents. This Beautiful Yellow Brick 3-Unit with an in-law arrangement in the Basement (Apartment) and plenty of space in the attic for future expansion. Two large Units on the first level, the length of 124 feet long. 1st-Floor Front has Two Bedrooms, a Large Living Room Area, an updated kitchen and Hardwood floors through-out. This unit faces South and gets plenty of natural light, through the large Living Room windows. The 2nd Floor Rear has 3-Bedrooms, a Large Living Room and Dining Room. Beautiful White Cabinet's in the kitchen and updated Bathroom. The second level was updated, hardwood floors throughout, with Stainless Steel Appliances. A Large Master Bedroom with a walk-in closet. This home has been well cared for and beautifully maintained. Pride of ownership shows through out the House. PROPERTY IN GOOD CONDITION. BEING SOLD AS IS","1892","8","4","4",,"2","3100","4202",,,,"699999","for_sale"
